transaction_id,account_id,scenario_id,scenario_type,scenario_role,is_suspicious
TXN_EF2B95AE6E,ACC_1000496,SCEN_RAP_ac8167,Rapid Movement,source_funding,True
TXN_B2E4AC59D8,ACC_1000496,SCEN_RAP_ac8167,Rapid Movement,rapid_outflow,True
TXN_F627D0A1C9,ACC_1005066,SCEN_RAP_853b62,Rapid Movement,source_funding,True
TXN_1550B7B2D8,ACC_1005066,SCEN_RAP_853b62,Rapid Movement,rapid_outflow,True
TXN_28F2EBFA0D,ACC_1010245,SCEN_RAP_2f3cc9,Rapid Movement,source_funding,True
TXN_9E860CE3E9,ACC_1010245,SCEN_RAP_2f3cc9,Rapid Movement,rapid_outflow,True
TXN_B6EF397C25,ACC_1010041,SCEN_RAP_83cb0a,Rapid Movement,source_funding,True
TXN_53EF61704B,ACC_1010041,SCEN_RAP_83cb0a,Rapid Movement,rapid_outflow,True
TXN_32F45889DF,ACC_1004587,SCEN_RAP_1c3cb9,Rapid Movement,source_funding,True
TXN_5F8068560B,ACC_1004587,SCEN_RAP_1c3cb9,Rapid Movement,rapid_outflow,True
TXN_4C5E4E53A7,ACC_1011352,SCEN_RAP_c0ec39,Rapid Movement,source_funding,True
TXN_E290DF2FCC,ACC_1011352,SCEN_RAP_c0ec39,Rapid Movement,rapid_outflow,True
TXN_1F47F769D2,ACC_1003882,SCEN_RAP_e945ee,Rapid Movement,source_funding,True
TXN_B3AE9DA105,ACC_1003882,SCEN_RAP_e945ee,Rapid Movement,rapid_outflow,True
TXN_FFB77171D4,ACC_1005459,SCEN_RAP_382417,Rapid Movement,source_funding,True
TXN_B4DB1116BC,ACC_1005459,SCEN_RAP_382417,Rapid Movement,rapid_outflow,True
TXN_EBB7F5FC1F,ACC_1008665,SCEN_RAP_c936e9,Rapid Movement,source_funding,True
TXN_FBCA30F289,ACC_1008665,SCEN_RAP_c936e9,Rapid Movement,rapid_outflow,True
TXN_22B290DD65,ACC_1007651,SCEN_RAP_4a40e9,Rapid Movement,source_funding,True
TXN_966441A43D,ACC_1007651,SCEN_RAP_4a40e9,Rapid Movement,rapid_outflow,True
TXN_E803CC6547,ACC_1007507,SCEN_RAP_1dd2de,Rapid Movement,source_funding,True
TXN_BBAE578A66,ACC_1007507,SCEN_RAP_1dd2de,Rapid Movement,rapid_outflow,True
TXN_6679073014,ACC_1009709,SCEN_RAP_f44b23,Rapid Movement,source_funding,True
TXN_7A509BBE2E,ACC_1009709,SCEN_RAP_f44b23,Rapid Movement,rapid_outflow,True
TXN_C8202A6F11,ACC_1002814,SCEN_RAP_f581e1,Rapid Movement,source_funding,True
TXN_31E568F3FC,ACC_1002814,SCEN_RAP_f581e1,Rapid Movement,rapid_outflow,True
TXN_6452F97020,ACC_1001410,SCEN_RAP_92e8d9,Rapid Movement,source_funding,True
TXN_C7A21D64F6,ACC_1001410,SCEN_RAP_92e8d9,Rapid Movement,rapid_outflow,True
TXN_0AC50A16C8,ACC_1000629,SCEN_RAP_c602eb,Rapid Movement,source_funding,True
TXN_69E03F6BD7,ACC_1000629,SCEN_RAP_c602eb,Rapid Movement,rapid_outflow,True
TXN_14769C843B,ACC_1005524,SCEN_RAP_684797,Rapid Movement,source_funding,True
TXN_A56521A79C,ACC_1005524,SCEN_RAP_684797,Rapid Movement,rapid_outflow,True
TXN_76400CA52D,ACC_1005042,SCEN_RAP_4684bd,Rapid Movement,source_funding,True
TXN_D4C7E7C6C9,ACC_1005042,SCEN_RAP_4684bd,Rapid Movement,rapid_outflow,True
TXN_5AA3E4E752,ACC_1004097,SCEN_RAP_d778d0,Rapid Movement,source_funding,True
TXN_45A966AFE2,ACC_1004097,SCEN_RAP_d778d0,Rapid Movement,rapid_outflow,True
TXN_01231F15DA,ACC_1000299,SCEN_RAP_6cf79b,Rapid Movement,source_funding,True
TXN_AEC884AD43,ACC_1000299,SCEN_RAP_6cf79b,Rapid Movement,rapid_outflow,True
TXN_355BF3B548,ACC_1008348,SCEN_RAP_08ad1c,Rapid Movement,source_funding,True
TXN_224FA277F1,ACC_1008348,SCEN_RAP_08ad1c,Rapid Movement,rapid_outflow,True
TXN_EE73941AED,ACC_1011387,SCEN_RAP_bf1dd6,Rapid Movement,source_funding,True
TXN_FD5724E81F,ACC_1011387,SCEN_RAP_bf1dd6,Rapid Movement,rapid_outflow,True
TXN_F4B96D26B1,ACC_1010036,SCEN_RAP_bd622f,Rapid Movement,source_funding,True
TXN_2963A3A5D7,ACC_1010036,SCEN_RAP_bd622f,Rapid Movement,rapid_outflow,True
TXN_1252F38941,ACC_1009748,SCEN_RAP_a4466d,Rapid Movement,source_funding,True
TXN_21303DA18A,ACC_1009748,SCEN_RAP_a4466d,Rapid Movement,rapid_outflow,True
TXN_6B9B3F2232,ACC_1009341,SCEN_RAP_dddbfe,Rapid Movement,source_funding,True
TXN_09B6FE55CF,ACC_1009341,SCEN_RAP_dddbfe,Rapid Movement,rapid_outflow,True
TXN_178EF3A0EF,ACC_1007776,SCEN_RAP_574883,Rapid Movement,source_funding,True
TXN_7D92A2A964,ACC_1007776,SCEN_RAP_574883,Rapid Movement,rapid_outflow,True
TXN_0ED9FD07D0,ACC_1007751,SCEN_RAP_a48a31,Rapid Movement,source_funding,True
TXN_08320BD3B5,ACC_1007751,SCEN_RAP_a48a31,Rapid Movement,rapid_outflow,True
TXN_58598EA253,ACC_1001180,SCEN_RAP_c6828e,Rapid Movement,source_funding,True
TXN_E2C35E3099,ACC_1001180,SCEN_RAP_c6828e,Rapid Movement,rapid_outflow,True
TXN_21726C9472,ACC_1004434,SCEN_RAP_3607cf,Rapid Movement,source_funding,True
TXN_296725572A,ACC_1004434,SCEN_RAP_3607cf,Rapid Movement,rapid_outflow,True
TXN_8ABE400E2C,ACC_1010210,SCEN_RAP_1d409f,Rapid Movement,source_funding,True
TXN_707D2CDD79,ACC_1010210,SCEN_RAP_1d409f,Rapid Movement,rapid_outflow,True
TXN_06CED35945,ACC_1005349,SCEN_RAP_fdad1b,Rapid Movement,source_funding,True
TXN_D59C4D7536,ACC_1005349,SCEN_RAP_fdad1b,Rapid Movement,rapid_outflow,True
TXN_DD15D430A9,ACC_1010499,SCEN_RAP_6c1bbb,Rapid Movement,source_funding,True
TXN_86C4E5CCCF,ACC_1010499,SCEN_RAP_6c1bbb,Rapid Movement,rapid_outflow,True
TXN_145ADA887E,ACC_1005636,SCEN_RAP_21465a,Rapid Movement,source_funding,True
TXN_D3A03B8806,ACC_1005636,SCEN_RAP_21465a,Rapid Movement,rapid_outflow,True
TXN_76A322A10A,ACC_1007513,SCEN_RAP_54fc70,Rapid Movement,source_funding,True
TXN_3BF9A7DD56,ACC_1007513,SCEN_RAP_54fc70,Rapid Movement,rapid_outflow,True
TXN_E0EB75D446,ACC_1000934,SCEN_RAP_5af4a3,Rapid Movement,source_funding,True
TXN_7FB86A4054,ACC_1000934,SCEN_RAP_5af4a3,Rapid Movement,rapid_outflow,True
TXN_E8066EB519,ACC_1009611,SCEN_LAY_be2465,Layering,layer_source,True
TXN_CBE4A20444,ACC_1003830,SCEN_LAY_be2465,Layering,layer_hop_1,True
TXN_6CB293EDD2,ACC_1003830,SCEN_LAY_be2465,Layering,layer_hop_1,True
TXN_F7C5D7C630,ACC_1006353,SCEN_LAY_be2465,Layering,layer_hop_2,True
TXN_037AC4C3E7,ACC_1006353,SCEN_LAY_be2465,Layering,layer_destination,True
TXN_D2D76BE1AE,ACC_1003094,SCEN_LAY_b96db9,Layering,layer_source,True
TXN_8639F15542,ACC_1007693,SCEN_LAY_b96db9,Layering,layer_hop_1,True
TXN_FE2F9ABFB2,ACC_1007693,SCEN_LAY_b96db9,Layering,layer_hop_1,True
TXN_F09D08E9D0,ACC_1001157,SCEN_LAY_b96db9,Layering,layer_hop_2,True
TXN_A33C72E5ED,ACC_1001157,SCEN_LAY_b96db9,Layering,layer_destination,True
TXN_01A976FF5C,ACC_1003946,SCEN_LAY_207df2,Layering,layer_source,True
TXN_572F536DA8,ACC_1010459,SCEN_LAY_207df2,Layering,layer_hop_1,True
TXN_1BAD5595F4,ACC_1010459,SCEN_LAY_207df2,Layering,layer_hop_1,True
TXN_38283F74CC,ACC_1004748,SCEN_LAY_207df2,Layering,layer_hop_2,True
TXN_91332526D5,ACC_1004748,SCEN_LAY_207df2,Layering,layer_destination,True
TXN_3CC5005CF4,ACC_1004156,SCEN_LAY_8df33a,Layering,layer_source,True
TXN_645ADCB676,ACC_1007662,SCEN_LAY_8df33a,Layering,layer_hop_1,True
TXN_65595AB69C,ACC_1007662,SCEN_LAY_8df33a,Layering,layer_hop_1,True
TXN_ABEC104538,ACC_1008970,SCEN_LAY_8df33a,Layering,layer_hop_2,True
TXN_7E3B859FA4,ACC_1008970,SCEN_LAY_8df33a,Layering,layer_destination,True
TXN_71B9B3D274,ACC_1001708,SCEN_LAY_f8c09e,Layering,layer_source,True
TXN_6604408ABC,ACC_1005998,SCEN_LAY_f8c09e,Layering,layer_hop_1,True
TXN_F1793C241A,ACC_1005998,SCEN_LAY_f8c09e,Layering,layer_hop_1,True
TXN_F0C33EA12C,ACC_1001502,SCEN_LAY_f8c09e,Layering,layer_hop_2,True
TXN_AD61B470B0,ACC_1001502,SCEN_LAY_f8c09e,Layering,layer_destination,True
TXN_77CCAD2EAB,ACC_1002272,SCEN_LAY_d7ab3b,Layering,layer_source,True
TXN_F8155E11C4,ACC_1002352,SCEN_LAY_d7ab3b,Layering,layer_hop_1,True
TXN_3A0673D8D4,ACC_1002352,SCEN_LAY_d7ab3b,Layering,layer_hop_1,True
TXN_80DC44E93A,ACC_1003280,SCEN_LAY_d7ab3b,Layering,layer_hop_2,True
TXN_4563674A43,ACC_1003280,SCEN_LAY_d7ab3b,Layering,layer_destination,True
TXN_D8FCC05899,ACC_1005232,SCEN_LAY_effbce,Layering,layer_source,True
TXN_EEB663E581,ACC_1011547,SCEN_LAY_effbce,Layering,layer_hop_1,True
TXN_8F0D33D61B,ACC_1011547,SCEN_LAY_effbce,Layering,layer_hop_1,True
TXN_9A290287B9,ACC_1003369,SCEN_LAY_effbce,Layering,layer_hop_2,True
TXN_3F04D2E6E8,ACC_1003369,SCEN_LAY_effbce,Layering,layer_destination,True
TXN_449190BD5F,ACC_1009982,SCEN_LAY_94a7ca,Layering,layer_source,True
TXN_8863127AB9,ACC_1007161,SCEN_LAY_94a7ca,Layering,layer_hop_1,True
TXN_24F7F0FDB9,ACC_1007161,SCEN_LAY_94a7ca,Layering,layer_hop_1,True
TXN_085C949DB7,ACC_1006635,SCEN_LAY_94a7ca,Layering,layer_hop_2,True
TXN_609270FB6C,ACC_1006635,SCEN_LAY_94a7ca,Layering,layer_destination,True
TXN_9807F68AA8,ACC_1008219,SCEN_LAY_9549f3,Layering,layer_source,True
TXN_368271D0A2,ACC_1004122,SCEN_LAY_9549f3,Layering,layer_hop_1,True
TXN_073C6364AA,ACC_1004122,SCEN_LAY_9549f3,Layering,layer_hop_1,True
TXN_427CCB2B3D,ACC_1001558,SCEN_LAY_9549f3,Layering,layer_hop_2,True
TXN_3A707D9984,ACC_1001558,SCEN_LAY_9549f3,Layering,layer_destination,True
TXN_BC2277096C,ACC_1006536,SCEN_LAY_53a492,Layering,layer_source,True
TXN_170015D4DF,ACC_1004794,SCEN_LAY_53a492,Layering,layer_hop_1,True
TXN_24F97FD2B7,ACC_1004794,SCEN_LAY_53a492,Layering,layer_hop_1,True
TXN_20E81AC3C9,ACC_1005896,SCEN_LAY_53a492,Layering,layer_hop_2,True
TXN_54BDDC80F8,ACC_1005896,SCEN_LAY_53a492,Layering,layer_destination,True
TXN_3FBD08FCB9,ACC_1002733,SCEN_LAY_effaa7,Layering,layer_source,True
TXN_28F5290157,ACC_1001130,SCEN_LAY_effaa7,Layering,layer_hop_1,True
TXN_082BD94C39,ACC_1001130,SCEN_LAY_effaa7,Layering,layer_hop_1,True
TXN_A509FFE4FC,ACC_1000862,SCEN_LAY_effaa7,Layering,layer_hop_2,True
TXN_7269D81A23,ACC_1000862,SCEN_LAY_effaa7,Layering,layer_destination,True
TXN_C65DC4B844,ACC_1005101,SCEN_LAY_1fe55a,Layering,layer_source,True
TXN_AD8AE44A89,ACC_1000382,SCEN_LAY_1fe55a,Layering,layer_hop_1,True
TXN_9D8544973E,ACC_1000382,SCEN_LAY_1fe55a,Layering,layer_hop_1,True
TXN_291F575493,ACC_1006801,SCEN_LAY_1fe55a,Layering,layer_hop_2,True
TXN_28D96A7180,ACC_1006801,SCEN_LAY_1fe55a,Layering,layer_destination,True
TXN_B7CBEA2026,ACC_1005718,SCEN_LAY_b78718,Layering,layer_source,True
TXN_3384842605,ACC_1000761,SCEN_LAY_b78718,Layering,layer_hop_1,True
TXN_BB03508A81,ACC_1000761,SCEN_LAY_b78718,Layering,layer_hop_1,True
TXN_C84D49F76E,ACC_1007512,SCEN_LAY_b78718,Layering,layer_hop_2,True
TXN_7C5AD005CD,ACC_1007512,SCEN_LAY_b78718,Layering,layer_destination,True
TXN_E757A76068,ACC_1009229,SCEN_LAY_c7a83e,Layering,layer_source,True
TXN_352CEB8A70,ACC_1006727,SCEN_LAY_c7a83e,Layering,layer_hop_1,True
TXN_3B957A55A8,ACC_1006727,SCEN_LAY_c7a83e,Layering,layer_hop_1,True
TXN_2FAE1628C0,ACC_1006615,SCEN_LAY_c7a83e,Layering,layer_hop_2,True
TXN_163F3F902A,ACC_1006615,SCEN_LAY_c7a83e,Layering,layer_destination,True
TXN_01AABFC7FB,ACC_1010122,SCEN_LAY_bcd8c3,Layering,layer_source,True
TXN_2663C080D4,ACC_1003474,SCEN_LAY_bcd8c3,Layering,layer_hop_1,True
TXN_3B0D2DAA30,ACC_1003474,SCEN_LAY_bcd8c3,Layering,layer_hop_1,True
TXN_64A11F07A8,ACC_1009613,SCEN_LAY_bcd8c3,Layering,layer_hop_2,True
TXN_6A1D1E6243,ACC_1009613,SCEN_LAY_bcd8c3,Layering,layer_destination,True
TXN_0C59B50C5E,ACC_1008105,SCEN_LAY_233c1e,Layering,layer_source,True
TXN_3DAE11D086,ACC_1000555,SCEN_LAY_233c1e,Layering,layer_hop_1,True
TXN_15444C18FC,ACC_1000555,SCEN_LAY_233c1e,Layering,layer_hop_1,True
TXN_921BDF7938,ACC_1006439,SCEN_LAY_233c1e,Layering,layer_hop_2,True
TXN_3FE9199AC5,ACC_1006439,SCEN_LAY_233c1e,Layering,layer_destination,True
TXN_5E2F4F9A9B,ACC_1000515,SCEN_LAY_ccb77d,Layering,layer_source,True
TXN_5BE92C54AB,ACC_1011517,SCEN_LAY_ccb77d,Layering,layer_hop_1,True
TXN_AFB301DDD1,ACC_1011517,SCEN_LAY_ccb77d,Layering,layer_hop_1,True
TXN_C74103DF86,ACC_1001001,SCEN_LAY_ccb77d,Layering,layer_hop_2,True
TXN_D44BE5C667,ACC_1001001,SCEN_LAY_ccb77d,Layering,layer_destination,True
TXN_B5115AA65B,ACC_1000978,SCEN_LAY_170658,Layering,layer_source,True
TXN_09D18B27FE,ACC_1003678,SCEN_LAY_170658,Layering,layer_hop_1,True
TXN_25BB828207,ACC_1003678,SCEN_LAY_170658,Layering,layer_hop_1,True
TXN_80798EFFFF,ACC_1005124,SCEN_LAY_170658,Layering,layer_hop_2,True
TXN_91B5AC35D2,ACC_1005124,SCEN_LAY_170658,Layering,layer_destination,True
TXN_6EC661EBBC,ACC_1001822,SCEN_LAY_d0db89,Layering,layer_source,True
TXN_BEC332B035,ACC_1006095,SCEN_LAY_d0db89,Layering,layer_hop_1,True
TXN_605D47644B,ACC_1006095,SCEN_LAY_d0db89,Layering,layer_hop_1,True
TXN_89BAC9BD8D,ACC_1001528,SCEN_LAY_d0db89,Layering,layer_hop_2,True
TXN_8530399D36,ACC_1001528,SCEN_LAY_d0db89,Layering,layer_destination,True
TXN_171BB38415,ACC_1009204,SCEN_LAY_1df0f7,Layering,layer_source,True
TXN_3E1C38450A,ACC_1001465,SCEN_LAY_1df0f7,Layering,layer_hop_1,True
TXN_6FE2ECBD76,ACC_1001465,SCEN_LAY_1df0f7,Layering,layer_hop_1,True
TXN_B5ACB62F99,ACC_1002228,SCEN_LAY_1df0f7,Layering,layer_hop_2,True
TXN_7D96A2F9FD,ACC_1002228,SCEN_LAY_1df0f7,Layering,layer_destination,True
TXN_D7090880C4,ACC_1006027,SCEN_LAY_821d23,Layering,layer_source,True
TXN_443619469C,ACC_1005606,SCEN_LAY_821d23,Layering,layer_hop_1,True
TXN_48DAB025D9,ACC_1005606,SCEN_LAY_821d23,Layering,layer_hop_1,True
TXN_C4E01D0A18,ACC_1004797,SCEN_LAY_821d23,Layering,layer_hop_2,True
TXN_486AE06F36,ACC_1004797,SCEN_LAY_821d23,Layering,layer_destination,True
TXN_3D6A3C6E92,ACC_1001154,SCEN_LAY_41c6bc,Layering,layer_source,True
TXN_FFF9A6D7F1,ACC_1004649,SCEN_LAY_41c6bc,Layering,layer_hop_1,True
TXN_733C5F45BF,ACC_1004649,SCEN_LAY_41c6bc,Layering,layer_hop_1,True
TXN_48C182D8A6,ACC_1005029,SCEN_LAY_41c6bc,Layering,layer_hop_2,True
TXN_F70D3053E7,ACC_1005029,SCEN_LAY_41c6bc,Layering,layer_destination,True
TXN_4951578274,ACC_1004837,SCEN_LAY_4ef8d4,Layering,layer_source,True
TXN_B8990988E7,ACC_1002700,SCEN_LAY_4ef8d4,Layering,layer_hop_1,True
TXN_0DEEE7388F,ACC_1002700,SCEN_LAY_4ef8d4,Layering,layer_hop_1,True
TXN_1BC9110B01,ACC_1011046,SCEN_LAY_4ef8d4,Layering,layer_hop_2,True
TXN_037D0C2AED,ACC_1011046,SCEN_LAY_4ef8d4,Layering,layer_destination,True
TXN_77D37DCAEA,ACC_1006000,SCEN_LAY_2e68b0,Layering,layer_source,True
TXN_9DFF4B70E9,ACC_1007239,SCEN_LAY_2e68b0,Layering,layer_hop_1,True
TXN_77D333D0B9,ACC_1007239,SCEN_LAY_2e68b0,Layering,layer_hop_1,True
TXN_B4F766BD12,ACC_1000609,SCEN_LAY_2e68b0,Layering,layer_hop_2,True
TXN_14CF085CD9,ACC_1000609,SCEN_LAY_2e68b0,Layering,layer_destination,True
TXN_F4255841C8,ACC_1009271,SCEN_LAY_74ca29,Layering,layer_source,True
TXN_D16024C2ED,ACC_1000872,SCEN_LAY_74ca29,Layering,layer_hop_1,True
TXN_32EA5012A7,ACC_1000872,SCEN_LAY_74ca29,Layering,layer_hop_1,True
TXN_9E2A103071,ACC_1004754,SCEN_LAY_74ca29,Layering,layer_hop_2,True
TXN_4920A0875B,ACC_1004754,SCEN_LAY_74ca29,Layering,layer_destination,True
TXN_D42D12097C,ACC_1005869,SCEN_LAY_fe4250,Layering,layer_source,True
TXN_E4F0CF2C87,ACC_1000229,SCEN_LAY_fe4250,Layering,layer_hop_1,True
TXN_91F7D014E2,ACC_1000229,SCEN_LAY_fe4250,Layering,layer_hop_1,True
TXN_2ED4D15729,ACC_1005786,SCEN_LAY_fe4250,Layering,layer_hop_2,True
TXN_F07324A07E,ACC_1005786,SCEN_LAY_fe4250,Layering,layer_destination,True
TXN_6541F8DB58,ACC_1003045,SCEN_LAY_e3f6e5,Layering,layer_source,True
TXN_D1E4C93621,ACC_1003670,SCEN_LAY_e3f6e5,Layering,layer_hop_1,True
TXN_08520AFBCE,ACC_1003670,SCEN_LAY_e3f6e5,Layering,layer_hop_1,True
TXN_EB762BAAF1,ACC_1002437,SCEN_LAY_e3f6e5,Layering,layer_hop_2,True
TXN_1B0B8CF0A6,ACC_1002437,SCEN_LAY_e3f6e5,Layering,layer_destination,True
TXN_039BB400B7,ACC_1002515,SCEN_LAY_0824bd,Layering,layer_source,True
TXN_4DDCB7B3FF,ACC_1008966,SCEN_LAY_0824bd,Layering,layer_hop_1,True
TXN_6465A95340,ACC_1008966,SCEN_LAY_0824bd,Layering,layer_hop_1,True
TXN_7446DAB3B2,ACC_1003975,SCEN_LAY_0824bd,Layering,layer_hop_2,True
TXN_B96DA05EA8,ACC_1003975,SCEN_LAY_0824bd,Layering,layer_destination,True
TXN_D29DD3D9EA,ACC_1001506,SCEN_LAY_e92ceb,Layering,layer_source,True
TXN_B576EEE3D8,ACC_1002236,SCEN_LAY_e92ceb,Layering,layer_hop_1,True
TXN_1A14C11DDF,ACC_1002236,SCEN_LAY_e92ceb,Layering,layer_hop_1,True
TXN_638B2B9D9E,ACC_1011792,SCEN_LAY_e92ceb,Layering,layer_hop_2,True
TXN_71FADCAFF6,ACC_1011792,SCEN_LAY_e92ceb,Layering,layer_destination,True
TXN_C0608BA39A,ACC_1004325,SCEN_LAY_9ce1da,Layering,layer_source,True
TXN_0AE54BD8E7,ACC_1000872,SCEN_LAY_9ce1da,Layering,layer_hop_1,True
TXN_5B81C403A6,ACC_1000872,SCEN_LAY_9ce1da,Layering,layer_hop_1,True
TXN_1B1BCD2023,ACC_1003479,SCEN_LAY_9ce1da,Layering,layer_hop_2,True
TXN_706D961636,ACC_1003479,SCEN_LAY_9ce1da,Layering,layer_destination,True
TXN_4EB447A1A9,ACC_1003907,SCEN_LAY_aee5f4,Layering,layer_source,True
TXN_0FE8BD212F,ACC_1003151,SCEN_LAY_aee5f4,Layering,layer_hop_1,True
TXN_EE401E9D6B,ACC_1003151,SCEN_LAY_aee5f4,Layering,layer_hop_1,True
TXN_799BD0C777,ACC_1000128,SCEN_LAY_aee5f4,Layering,layer_hop_2,True
TXN_ED0AA20388,ACC_1000128,SCEN_LAY_aee5f4,Layering,layer_destination,True
TXN_A9244EACCD,ACC_1011117,SCEN_LAY_299f4d,Layering,layer_source,True
TXN_6706DD3565,ACC_1006902,SCEN_LAY_299f4d,Layering,layer_hop_1,True
TXN_F08717B5CE,ACC_1006902,SCEN_LAY_299f4d,Layering,layer_hop_1,True
TXN_B0DF2E5EDB,ACC_1010940,SCEN_LAY_299f4d,Layering,layer_hop_2,True
TXN_B9544B37DE,ACC_1010940,SCEN_LAY_299f4d,Layering,layer_destination,True
TXN_F0638DA26A,ACC_1001771,SCEN_LAY_2b5a30,Layering,layer_source,True
TXN_178C7375EC,ACC_1005357,SCEN_LAY_2b5a30,Layering,layer_hop_1,True
TXN_407A59948F,ACC_1005357,SCEN_LAY_2b5a30,Layering,layer_hop_1,True
TXN_77727FEC92,ACC_1004225,SCEN_LAY_2b5a30,Layering,layer_hop_2,True
TXN_1457BD540F,ACC_1004225,SCEN_LAY_2b5a30,Layering,layer_destination,True
TXN_457C3DDA9B,ACC_1006102,SCEN_LAY_ba6f8c,Layering,layer_source,True
TXN_5932F18757,ACC_1003926,SCEN_LAY_ba6f8c,Layering,layer_hop_1,True
TXN_7074380A1B,ACC_1003926,SCEN_LAY_ba6f8c,Layering,layer_hop_1,True
TXN_37AF6672B9,ACC_1008637,SCEN_LAY_ba6f8c,Layering,layer_hop_2,True
TXN_5AE399E0DA,ACC_1008637,SCEN_LAY_ba6f8c,Layering,layer_destination,True
TXN_A222CFD9C9,ACC_1003562,SCEN_LAY_1c5823,Layering,layer_source,True
TXN_8B29D1566B,ACC_1006989,SCEN_LAY_1c5823,Layering,layer_hop_1,True
TXN_4CCCF67F02,ACC_1006989,SCEN_LAY_1c5823,Layering,layer_hop_1,True
TXN_962343BFE6,ACC_1003226,SCEN_LAY_1c5823,Layering,layer_hop_2,True
TXN_A0170A51E0,ACC_1003226,SCEN_LAY_1c5823,Layering,layer_destination,True
TXN_9763B408BA,ACC_1004864,SCEN_LAY_4eb792,Layering,layer_source,True
TXN_76F60C9C26,ACC_1010135,SCEN_LAY_4eb792,Layering,layer_hop_1,True
TXN_7A9DDB3C38,ACC_1010135,SCEN_LAY_4eb792,Layering,layer_hop_1,True
TXN_394D92C4E2,ACC_1004949,SCEN_LAY_4eb792,Layering,layer_hop_2,True
TXN_FC39BFD732,ACC_1004949,SCEN_LAY_4eb792,Layering,layer_destination,True
TXN_58288C8A06,ACC_1000776,SCEN_LAY_14736b,Layering,layer_source,True
TXN_1BD662BD7B,ACC_1011144,SCEN_LAY_14736b,Layering,layer_hop_1,True
TXN_C010575606,ACC_1011144,SCEN_LAY_14736b,Layering,layer_hop_1,True
TXN_C3C38A24FD,ACC_1006681,SCEN_LAY_14736b,Layering,layer_hop_2,True
TXN_374C6085F6,ACC_1006681,SCEN_LAY_14736b,Layering,layer_destination,True
TXN_795921CB4F,ACC_1009072,SCEN_LAY_f77cc5,Layering,layer_source,True
TXN_81FA084F36,ACC_1010070,SCEN_LAY_f77cc5,Layering,layer_hop_1,True
TXN_59595E5DFF,ACC_1010070,SCEN_LAY_f77cc5,Layering,layer_hop_1,True
TXN_497DAEF063,ACC_1002707,SCEN_LAY_f77cc5,Layering,layer_hop_2,True
TXN_ABEE476B20,ACC_1002707,SCEN_LAY_f77cc5,Layering,layer_destination,True
TXN_8523B4BE7C,ACC_1005258,SCEN_LAY_d46ee0,Layering,layer_source,True
TXN_320822620F,ACC_1001681,SCEN_LAY_d46ee0,Layering,layer_hop_1,True
TXN_4F23B0BA77,ACC_1001681,SCEN_LAY_d46ee0,Layering,layer_hop_1,True
TXN_DCA81B9E8B,ACC_1009503,SCEN_LAY_d46ee0,Layering,layer_hop_2,True
TXN_2BA4A2E236,ACC_1009503,SCEN_LAY_d46ee0,Layering,layer_destination,True
TXN_353A7071D2,ACC_1006636,SCEN_LAY_c57d0b,Layering,layer_source,True
TXN_C742457770,ACC_1006836,SCEN_LAY_c57d0b,Layering,layer_hop_1,True
TXN_3AD11DFA3E,ACC_1006836,SCEN_LAY_c57d0b,Layering,layer_hop_1,True
TXN_381E090A52,ACC_1004952,SCEN_LAY_c57d0b,Layering,layer_hop_2,True
TXN_C6E92B7D4A,ACC_1004952,SCEN_LAY_c57d0b,Layering,layer_destination,True
TXN_08131B874C,ACC_1002288,SCEN_LAY_9771a2,Layering,layer_source,True
TXN_2FCB3F137E,ACC_1008010,SCEN_LAY_9771a2,Layering,layer_hop_1,True
TXN_BA9A160E94,ACC_1008010,SCEN_LAY_9771a2,Layering,layer_hop_1,True
TXN_94C14B6FA5,ACC_1002901,SCEN_LAY_9771a2,Layering,layer_hop_2,True
TXN_2030A7CEFF,ACC_1002901,SCEN_LAY_9771a2,Layering,layer_destination,True
TXN_16AF8A194F,ACC_1011486,SCEN_LAY_97cd6a,Layering,layer_source,True
TXN_4C652A8F11,ACC_1008160,SCEN_LAY_97cd6a,Layering,layer_hop_1,True
TXN_502F7DE9B0,ACC_1008160,SCEN_LAY_97cd6a,Layering,layer_hop_1,True
TXN_91AB895477,ACC_1006930,SCEN_LAY_97cd6a,Layering,layer_hop_2,True
TXN_5F95100658,ACC_1006930,SCEN_LAY_97cd6a,Layering,layer_destination,True
TXN_C3C589846E,ACC_1006449,SCEN_LAY_401c50,Layering,layer_source,True
TXN_3CA94A6E88,ACC_1007282,SCEN_LAY_401c50,Layering,layer_hop_1,True
TXN_D1CE15A1F3,ACC_1007282,SCEN_LAY_401c50,Layering,layer_hop_1,True
TXN_655E878610,ACC_1010311,SCEN_LAY_401c50,Layering,layer_hop_2,True
TXN_E2069E11BC,ACC_1010311,SCEN_LAY_401c50,Layering,layer_destination,True
TXN_4EDCECF176,ACC_1007638,SCEN_LAY_fea2e8,Layering,layer_source,True
TXN_0535690F69,ACC_1003991,SCEN_LAY_fea2e8,Layering,layer_hop_1,True
TXN_40A39A34F7,ACC_1003991,SCEN_LAY_fea2e8,Layering,layer_hop_1,True
TXN_D7B8D1D018,ACC_1004436,SCEN_LAY_fea2e8,Layering,layer_hop_2,True
TXN_86AE6EFE78,ACC_1004436,SCEN_LAY_fea2e8,Layering,layer_destination,True
TXN_76EAC5F943,ACC_1000446,SCEN_LAY_c929c0,Layering,layer_source,True
