account_id,customer_id,currency,status
ACC_1008802,CUST_107401,AED,Active
ACC_1008803,CUST_107402,AED,Active
ACC_1008804,CUST_107403,AED,Active
ACC_1008805,CUST_107404,USD,Active
ACC_1008806,CUST_107404,AED,Active
ACC_1008807,CUST_107405,EUR,Active
ACC_1008808,CUST_107405,USD,Active
ACC_1008809,CUST_107406,AED,Active
ACC_1008810,CUST_107406,AED,Active
ACC_1008811,CUST_107407,AED,Active
ACC_1008812,CUST_107408,USD,Active
ACC_1008813,CUST_107409,AED,Active
ACC_1008814,CUST_107410,AED,Active
ACC_1008815,CUST_107411,AED,Active
ACC_1008816,CUST_107412,AED,Active
ACC_1008817,CUST_107413,USD,Active
ACC_1008818,CUST_107413,AED,Active
ACC_1008819,CUST_107414,AED,Active
ACC_1008820,CUST_107415,EUR,Active
ACC_1008821,CUST_107416,AED,Active
ACC_1008822,CUST_107417,AED,Active
ACC_1008823,CUST_107417,AED,Active
ACC_1008824,CUST_107418,AED,Active
ACC_1008825,CUST_107419,AED,Active
ACC_1008826,CUST_107420,USD,Active
ACC_1008827,CUST_107421,AED,Active
ACC_1008828,CUST_107422,AED,Active
ACC_1008829,CUST_107423,AED,Active
ACC_1008830,CUST_107424,AED,Active
ACC_1008831,CUST_107424,AED,Active
ACC_1008832,CUST_107425,AED,Active
ACC_1008833,CUST_107426,AED,Active
ACC_1008834,CUST_107427,AED,Active
ACC_1008835,CUST_107428,AED,Active
ACC_1008836,CUST_107429,AED,Active
ACC_1008837,CUST_107430,AED,Active
ACC_1008838,CUST_107431,AED,Active
ACC_1008839,CUST_107432,AED,Active
ACC_1008840,CUST_107433,AED,Active
ACC_1008841,CUST_107434,AED,Active
ACC_1008842,CUST_107435,AED,Active
ACC_1008843,CUST_107436,EUR,Active
ACC_1008844,CUST_107437,USD,Active
ACC_1008845,CUST_107438,AED,Active
ACC_1008846,CUST_107439,AED,Active
ACC_1008847,CUST_107440,AED,Active
ACC_1008848,CUST_107440,AED,Active
ACC_1008849,CUST_107441,AED,Active
ACC_1008850,CUST_107441,EUR,Active
ACC_1008851,CUST_107442,AED,Active
ACC_1008852,CUST_107443,AED,Active
ACC_1008853,CUST_107444,USD,Active
ACC_1008854,CUST_107444,AED,Active
ACC_1008855,CUST_107445,AED,Active
ACC_1008856,CUST_107446,AED,Active
ACC_1008857,CUST_107447,AED,Active
ACC_1008858,CUST_107448,AED,Active
ACC_1008859,CUST_107448,AED,Active
ACC_1008860,CUST_107449,AED,Active
ACC_1008861,CUST_107450,USD,Active
ACC_1008862,CUST_107450,AED,Active
ACC_1008863,CUST_107451,AED,Active
ACC_1008864,CUST_107452,AED,Active
ACC_1008865,CUST_107453,AED,Active
ACC_1008866,CUST_107454,AED,Active
ACC_1008867,CUST_107454,AED,Active
ACC_1008868,CUST_107455,USD,Active
ACC_1008869,CUST_107455,USD,Active
ACC_1008870,CUST_107456,AED,Active
ACC_1008871,CUST_107457,EUR,Active
ACC_1008872,CUST_107458,AED,Active
ACC_1008873,CUST_107458,USD,Active
ACC_1008874,CUST_107459,AED,Active
ACC_1008875,CUST_107460,AED,Active
ACC_1008876,CUST_107461,AED,Active
ACC_1008877,CUST_107461,AED,Active
ACC_1008878,CUST_107462,AED,Active
ACC_1008879,CUST_107463,AED,Active
ACC_1008880,CUST_107464,AED,Active
ACC_1008881,CUST_107465,AED,Active
ACC_1008882,CUST_107466,AED,Active
ACC_1008883,CUST_107467,USD,Active
ACC_1008884,CUST_107468,USD,Active
ACC_1008885,CUST_107469,AED,Active
ACC_1008886,CUST_107469,AED,Active
ACC_1008887,CUST_107470,AED,Active
ACC_1008888,CUST_107470,USD,Active
ACC_1008889,CUST_107471,AED,Active
ACC_1008890,CUST_107472,AED,Active
ACC_1008891,CUST_107473,AED,Active
ACC_1008892,CUST_107474,AED,Active
ACC_1008893,CUST_107475,AED,Active
ACC_1008894,CUST_107475,AED,Active
ACC_1008895,CUST_107476,AED,Active
ACC_1008896,CUST_107477,AED,Active
ACC_1008897,CUST_107478,AED,Active
ACC_1008898,CUST_107478,AED,Active
ACC_1008899,CUST_107479,AED,Active
ACC_1008900,CUST_107480,AED,Active
ACC_1008901,CUST_107481,AED,Active
ACC_1008902,CUST_107482,AED,Active
ACC_1008903,CUST_107483,AED,Active
ACC_1008904,CUST_107483,AED,Active
ACC_1008905,CUST_107484,AED,Active
ACC_1008906,CUST_107485,AED,Active
ACC_1008907,CUST_107486,AED,Active
ACC_1008908,CUST_107487,AED,Active
ACC_1008909,CUST_107487,AED,Active
ACC_1008910,CUST_107488,AED,Active
ACC_1008911,CUST_107489,EUR,Active
ACC_1008912,CUST_107490,EUR,Active
ACC_1008913,CUST_107491,EUR,Active
ACC_1008914,CUST_107492,EUR,Active
ACC_1008915,CUST_107493,AED,Active
ACC_1008916,CUST_107494,AED,Active
ACC_1008917,CUST_107495,AED,Active
ACC_1008918,CUST_107496,AED,Active
ACC_1008919,CUST_107496,AED,Active
ACC_1008920,CUST_107497,AED,Active
ACC_1008921,CUST_107498,AED,Active
ACC_1008922,CUST_107499,AED,Active
ACC_1008923,CUST_107499,AED,Active
ACC_1008924,CUST_107500,AED,Active
ACC_1008925,CUST_107501,AED,Active
ACC_1008926,CUST_107502,USD,Active
ACC_1008927,CUST_107502,AED,Active
ACC_1008928,CUST_107503,USD,Active
ACC_1008929,CUST_107504,AED,Active
ACC_1008930,CUST_107505,AED,Active
ACC_1008931,CUST_107505,AED,Active
ACC_1008932,CUST_107506,AED,Active
ACC_1008933,CUST_107507,EUR,Active
ACC_1008934,CUST_107508,AED,Active
ACC_1008935,CUST_107509,AED,Active
ACC_1008936,CUST_107510,AED,Active
ACC_1008937,CUST_107511,AED,Active
ACC_1008938,CUST_107511,AED,Active
ACC_1008939,CUST_107512,USD,Active
ACC_1008940,CUST_107512,AED,Active
ACC_1008941,CUST_107513,USD,Active
ACC_1008942,CUST_107514,AED,Active
ACC_1008943,CUST_107515,AED,Active
ACC_1008944,CUST_107516,USD,Active
ACC_1008945,CUST_107517,AED,Active
ACC_1008946,CUST_107518,AED,Active
ACC_1008947,CUST_107519,AED,Active
ACC_1008948,CUST_107520,AED,Active
ACC_1008949,CUST_107521,USD,Active
ACC_1008950,CUST_107522,AED,Active
ACC_1008951,CUST_107523,AED,Active
ACC_1008952,CUST_107524,AED,Active
ACC_1008953,CUST_107525,AED,Active
ACC_1008954,CUST_107525,AED,Active
ACC_1008955,CUST_107526,AED,Active
ACC_1008956,CUST_107527,AED,Active
ACC_1008957,CUST_107527,AED,Active
ACC_1008958,CUST_107528,AED,Active
ACC_1008959,CUST_107529,AED,Active
ACC_1008960,CUST_107529,AED,Active
ACC_1008961,CUST_107530,AED,Active
ACC_1008962,CUST_107531,EUR,Active
ACC_1008963,CUST_107532,AED,Active
ACC_1008964,CUST_107532,EUR,Active
ACC_1008965,CUST_107533,AED,Active
ACC_1008966,CUST_107534,AED,Active
ACC_1008967,CUST_107535,AED,Active
ACC_1008968,CUST_107536,EUR,Active
ACC_1008969,CUST_107536,USD,Active
ACC_1008970,CUST_107537,AED,Active
ACC_1008971,CUST_107538,AED,Active
ACC_1008972,CUST_107538,AED,Active
ACC_1008973,CUST_107539,AED,Active
ACC_1008974,CUST_107540,AED,Active
ACC_1008975,CUST_107541,AED,Active
ACC_1008976,CUST_107542,AED,Active
ACC_1008977,CUST_107543,AED,Active
ACC_1008978,CUST_107544,AED,Active
ACC_1008979,CUST_107544,AED,Active
ACC_1008980,CUST_107545,AED,Active
ACC_1008981,CUST_107546,AED,Active
ACC_1008982,CUST_107546,AED,Active
ACC_1008983,CUST_107547,AED,Active
ACC_1008984,CUST_107547,AED,Active
ACC_1008985,CUST_107548,AED,Active
ACC_1008986,CUST_107549,AED,Active
ACC_1008987,CUST_107550,AED,Active
ACC_1008988,CUST_107551,AED,Active
ACC_1008989,CUST_107551,AED,Active
ACC_1008990,CUST_107552,AED,Active
ACC_1008991,CUST_107552,AED,Active
ACC_1008992,CUST_107553,AED,Active
ACC_1008993,CUST_107554,AED,Active
ACC_1008994,CUST_107555,AED,Active
ACC_1008995,CUST_107555,AED,Active
ACC_1008996,CUST_107556,AED,Active
ACC_1008997,CUST_107557,AED,Active
ACC_1008998,CUST_107558,AED,Active
ACC_1008999,CUST_107559,AED,Active
ACC_1009000,CUST_107560,AED,Active
ACC_1009001,CUST_107561,AED,Active
ACC_1009002,CUST_107562,USD,Active
ACC_1009003,CUST_107562,AED,Active
ACC_1009004,CUST_107563,AED,Active
ACC_1009005,CUST_107564,AED,Active
ACC_1009006,CUST_107565,AED,Active
ACC_1009007,CUST_107566,USD,Active
ACC_1009008,CUST_107566,USD,Active
ACC_1009009,CUST_107567,AED,Active
ACC_1009010,CUST_107568,AED,Active
ACC_1009011,CUST_107569,AED,Active
ACC_1009012,CUST_107570,AED,Active
ACC_1009013,CUST_107570,AED,Active
ACC_1009014,CUST_107571,USD,Active
ACC_1009015,CUST_107571,AED,Active
ACC_1009016,CUST_107572,AED,Active
ACC_1009017,CUST_107573,AED,Active
ACC_1009018,CUST_107573,USD,Active
ACC_1009019,CUST_107574,AED,Active
ACC_1009020,CUST_107575,AED,Active
ACC_1009021,CUST_107575,USD,Active
ACC_1009022,CUST_107576,EUR,Active
ACC_1009023,CUST_107577,AED,Active
ACC_1009024,CUST_107578,AED,Active
ACC_1009025,CUST_107579,EUR,Active
ACC_1009026,CUST_107580,AED,Active
ACC_1009027,CUST_107581,AED,Active
ACC_1009028,CUST_107582,AED,Active
ACC_1009029,CUST_107583,AED,Active
ACC_1009030,CUST_107583,AED,Active
ACC_1009031,CUST_107584,AED,Active
ACC_1009032,CUST_107585,AED,Active
ACC_1009033,CUST_107585,AED,Active
ACC_1009034,CUST_107586,AED,Active
ACC_1009035,CUST_107587,AED,Active
ACC_1009036,CUST_107588,AED,Active
ACC_1009037,CUST_107589,AED,Active
ACC_1009038,CUST_107590,AED,Active
ACC_1009039,CUST_107591,AED,Active
ACC_1009040,CUST_107592,AED,Active
ACC_1009041,CUST_107593,AED,Active
ACC_1009042,CUST_107594,AED,Active
ACC_1009043,CUST_107595,AED,Active
ACC_1009044,CUST_107596,AED,Active
ACC_1009045,CUST_107597,USD,Active
ACC_1009046,CUST_107598,AED,Active
ACC_1009047,CUST_107599,USD,Active
ACC_1009048,CUST_107600,AED,Active
ACC_1009049,CUST_107601,AED,Active
ACC_1009050,CUST_107602,AED,Active
ACC_1009051,CUST_107603,AED,Active
ACC_1009052,CUST_107604,AED,Active
ACC_1009053,CUST_107605,AED,Active
ACC_1009054,CUST_107606,AED,Active
ACC_1009055,CUST_107607,AED,Active
ACC_1009056,CUST_107608,AED,Active
ACC_1009057,CUST_107609,AED,Active
ACC_1009058,CUST_107610,AED,Active
ACC_1009059,CUST_107611,AED,Active
ACC_1009060,CUST_107612,AED,Active
ACC_1009061,CUST_107613,AED,Active
ACC_1009062,CUST_107613,USD,Active
ACC_1009063,CUST_107614,AED,Active
ACC_1009064,CUST_107615,AED,Active
ACC_1009065,CUST_107616,AED,Active
ACC_1009066,CUST_107617,AED,Active
ACC_1009067,CUST_107618,USD,Active
ACC_1009068,CUST_107619,AED,Active
ACC_1009069,CUST_107620,AED,Active
ACC_1009070,CUST_107621,AED,Active
ACC_1009071,CUST_107621,USD,Active
ACC_1009072,CUST_107622,AED,Active
ACC_1009073,CUST_107623,EUR,Active
ACC_1009074,CUST_107624,AED,Active
ACC_1009075,CUST_107624,AED,Active
ACC_1009076,CUST_107625,USD,Active
ACC_1009077,CUST_107626,AED,Active
ACC_1009078,CUST_107627,AED,Active
ACC_1009079,CUST_107628,AED,Active
ACC_1009080,CUST_107629,AED,Active
ACC_1009081,CUST_107629,AED,Active
ACC_1009082,CUST_107630,AED,Active
ACC_1009083,CUST_107631,EUR,Active
ACC_1009084,CUST_107632,AED,Active
ACC_1009085,CUST_107632,AED,Active
ACC_1009086,CUST_107633,AED,Active
ACC_1009087,CUST_107634,AED,Active
ACC_1009088,CUST_107635,AED,Active
ACC_1009089,CUST_107636,AED,Active
ACC_1009090,CUST_107637,AED,Active
ACC_1009091,CUST_107638,AED,Active
ACC_1009092,CUST_107639,AED,Active
ACC_1009093,CUST_107640,AED,Active
ACC_1009094,CUST_107640,USD,Active
ACC_1009095,CUST_107641,AED,Active
ACC_1009096,CUST_107642,USD,Active
ACC_1009097,CUST_107643,AED,Active
ACC_1009098,CUST_107644,AED,Active
ACC_1009099,CUST_107645,AED,Active
ACC_1009100,CUST_107646,EUR,Active
ACC_1009101,CUST_107647,EUR,Active
ACC_1009102,CUST_107648,EUR,Active
ACC_1009103,CUST_107648,USD,Active
ACC_1009104,CUST_107649,AED,Active
ACC_1009105,CUST_107649,USD,Active
ACC_1009106,CUST_107650,AED,Active
ACC_1009107,CUST_107651,EUR,Active
ACC_1009108,CUST_107652,USD,Active
ACC_1009109,CUST_107652,AED,Active
ACC_1009110,CUST_107653,AED,Active
ACC_1009111,CUST_107654,AED,Active
ACC_1009112,CUST_107655,AED,Active
ACC_1009113,CUST_107656,AED,Active
ACC_1009114,CUST_107657,AED,Active
ACC_1009115,CUST_107658,AED,Active
ACC_1009116,CUST_107659,AED,Active
ACC_1009117,CUST_107660,AED,Active
ACC_1009118,CUST_107661,AED,Active
ACC_1009119,CUST_107662,AED,Active
ACC_1009120,CUST_107663,AED,Active
ACC_1009121,CUST_107664,AED,Active
ACC_1009122,CUST_107665,AED,Active
ACC_1009123,CUST_107665,AED,Active
ACC_1009124,CUST_107666,AED,Active
ACC_1009125,CUST_107667,AED,Active
ACC_1009126,CUST_107668,USD,Active
ACC_1009127,CUST_107669,AED,Active
ACC_1009128,CUST_107670,AED,Active
ACC_1009129,CUST_107671,AED,Active
ACC_1009130,CUST_107672,AED,Active
ACC_1009131,CUST_107672,AED,Active
ACC_1009132,CUST_107673,AED,Active
ACC_1009133,CUST_107674,USD,Active
ACC_1009134,CUST_107675,AED,Active
ACC_1009135,CUST_107676,AED,Active
ACC_1009136,CUST_107677,AED,Active
ACC_1009137,CUST_107678,AED,Active
ACC_1009138,CUST_107679,AED,Active
ACC_1009139,CUST_107680,EUR,Active
ACC_1009140,CUST_107681,USD,Active
ACC_1009141,CUST_107681,AED,Active
ACC_1009142,CUST_107682,AED,Active
ACC_1009143,CUST_107683,AED,Active
ACC_1009144,CUST_107683,AED,Active
ACC_1009145,CUST_107684,AED,Active
ACC_1009146,CUST_107685,AED,Active
ACC_1009147,CUST_107686,AED,Active
ACC_1009148,CUST_107686,AED,Active
ACC_1009149,CUST_107687,AED,Active
ACC_1009150,CUST_107688,USD,Active
ACC_1009151,CUST_107689,AED,Active
ACC_1009152,CUST_107690,AED,Active
ACC_1009153,CUST_107691,AED,Active
ACC_1009154,CUST_107692,AED,Active
ACC_1009155,CUST_107693,AED,Active
ACC_1009156,CUST_107694,AED,Active
ACC_1009157,CUST_107694,AED,Active
ACC_1009158,CUST_107695,AED,Active
ACC_1009159,CUST_107696,AED,Active
ACC_1009160,CUST_107696,AED,Active
ACC_1009161,CUST_107697,AED,Active
ACC_1009162,CUST_107698,AED,Active
ACC_1009163,CUST_107699,AED,Active
ACC_1009164,CUST_107699,AED,Active
ACC_1009165,CUST_107700,USD,Active
ACC_1009166,CUST_107701,AED,Active
ACC_1009167,CUST_107702,USD,Active
ACC_1009168,CUST_107703,AED,Active
ACC_1009169,CUST_107704,AED,Active
ACC_1009170,CUST_107705,AED,Active
ACC_1009171,CUST_107706,AED,Active
ACC_1009172,CUST_107706,AED,Active
ACC_1009173,CUST_107707,AED,Active
ACC_1009174,CUST_107707,AED,Active
ACC_1009175,CUST_107708,USD,Active
ACC_1009176,CUST_107709,AED,Active
ACC_1009177,CUST_107710,AED,Active
ACC_1009178,CUST_107711,AED,Active
ACC_1009179,CUST_107711,AED,Active
ACC_1009180,CUST_107712,AED,Active
ACC_1009181,CUST_107712,AED,Active
ACC_1009182,CUST_107713,AED,Active
ACC_1009183,CUST_107714,USD,Active
ACC_1009184,CUST_107715,AED,Active
ACC_1009185,CUST_107716,AED,Active
ACC_1009186,CUST_107716,USD,Active
ACC_1009187,CUST_107717,AED,Active
ACC_1009188,CUST_107718,AED,Active
ACC_1009189,CUST_107719,AED,Active
ACC_1009190,CUST_107720,AED,Active
ACC_1009191,CUST_107721,AED,Active
ACC_1009192,CUST_107722,AED,Active
ACC_1009193,CUST_107723,AED,Active
ACC_1009194,CUST_107724,AED,Active
ACC_1009195,CUST_107724,AED,Active
ACC_1009196,CUST_107725,EUR,Active
ACC_1009197,CUST_107726,AED,Active
ACC_1009198,CUST_107727,AED,Active
ACC_1009199,CUST_107728,AED,Active
ACC_1009200,CUST_107729,AED,Active
ACC_1009201,CUST_107730,AED,Active
ACC_1009202,CUST_107731,EUR,Active
ACC_1009203,CUST_107732,AED,Active
ACC_1009204,CUST_107732,USD,Active
ACC_1009205,CUST_107733,AED,Active
ACC_1009206,CUST_107734,AED,Active
ACC_1009207,CUST_107735,AED,Active
ACC_1009208,CUST_107736,AED,Active
ACC_1009209,CUST_107737,AED,Active
ACC_1009210,CUST_107738,AED,Active
ACC_1009211,CUST_107739,AED,Active
ACC_1009212,CUST_107740,AED,Active
ACC_1009213,CUST_107741,AED,Active
ACC_1009214,CUST_107742,EUR,Active
ACC_1009215,CUST_107742,AED,Active
ACC_1009216,CUST_107743,AED,Active
ACC_1009217,CUST_107744,AED,Active
ACC_1009218,CUST_107745,AED,Active
ACC_1009219,CUST_107746,AED,Active
ACC_1009220,CUST_107747,USD,Active
ACC_1009221,CUST_107748,AED,Active
ACC_1009222,CUST_107749,AED,Active
ACC_1009223,CUST_107750,AED,Active
ACC_1009224,CUST_107751,AED,Active
ACC_1009225,CUST_107752,AED,Active
ACC_1009226,CUST_107753,AED,Active
ACC_1009227,CUST_107754,AED,Active
ACC_1009228,CUST_107755,AED,Active
ACC_1009229,CUST_107756,AED,Active
ACC_1009230,CUST_107757,AED,Active
ACC_1009231,CUST_107758,AED,Active
ACC_1009232,CUST_107759,AED,Active
ACC_1009233,CUST_107760,AED,Active
ACC_1009234,CUST_107761,AED,Active
ACC_1009235,CUST_107761,AED,Active
ACC_1009236,CUST_107762,USD,Active
ACC_1009237,CUST_107763,AED,Active
ACC_1009238,CUST_107764,AED,Active
ACC_1009239,CUST_107764,AED,Active
ACC_1009240,CUST_107765,EUR,Active
ACC_1009241,CUST_107766,AED,Active
ACC_1009242,CUST_107767,AED,Active
ACC_1009243,CUST_107768,AED,Active
ACC_1009244,CUST_107769,EUR,Active
ACC_1009245,CUST_107770,AED,Active
ACC_1009246,CUST_107771,AED,Active
ACC_1009247,CUST_107772,AED,Active
ACC_1009248,CUST_107773,AED,Active
ACC_1009249,CUST_107774,AED,Active
ACC_1009250,CUST_107775,AED,Active
ACC_1009251,CUST_107776,AED,Active
ACC_1009252,CUST_107776,AED,Active
ACC_1009253,CUST_107777,AED,Active
ACC_1009254,CUST_107778,AED,Active
ACC_1009255,CUST_107779,AED,Active
ACC_1009256,CUST_107780,AED,Active
ACC_1009257,CUST_107780,EUR,Active
ACC_1009258,CUST_107781,AED,Active
ACC_1009259,CUST_107782,AED,Active
ACC_1009260,CUST_107782,AED,Active
ACC_1009261,CUST_107783,AED,Active
ACC_1009262,CUST_107783,AED,Active
ACC_1009263,CUST_107784,AED,Active
ACC_1009264,CUST_107785,AED,Active
ACC_1009265,CUST_107786,AED,Active
ACC_1009266,CUST_107787,AED,Active
ACC_1009267,CUST_107788,AED,Active
ACC_1009268,CUST_107788,AED,Active
ACC_1009269,CUST_107789,AED,Active
ACC_1009270,CUST_107790,USD,Active
ACC_1009271,CUST_107791,EUR,Active
ACC_1009272,CUST_107792,AED,Active
ACC_1009273,CUST_107793,AED,Active
ACC_1009274,CUST_107794,AED,Active
ACC_1009275,CUST_107794,AED,Active
ACC_1009276,CUST_107795,AED,Active
ACC_1009277,CUST_107795,AED,Active
ACC_1009278,CUST_107796,AED,Active
ACC_1009279,CUST_107797,AED,Active
ACC_1009280,CUST_107798,AED,Active
ACC_1009281,CUST_107798,USD,Active
ACC_1009282,CUST_107799,AED,Active
ACC_1009283,CUST_107799,AED,Active
ACC_1009284,CUST_107800,AED,Active
ACC_1009285,CUST_107800,USD,Active
ACC_1009286,CUST_107801,AED,Active
ACC_1009287,CUST_107802,AED,Active
ACC_1009288,CUST_107803,AED,Active
ACC_1009289,CUST_107803,AED,Active
ACC_1009290,CUST_107804,AED,Active
ACC_1009291,CUST_107805,AED,Active
ACC_1009292,CUST_107805,AED,Active
ACC_1009293,CUST_107806,AED,Active
ACC_1009294,CUST_107806,AED,Active
ACC_1009295,CUST_107807,AED,Active
ACC_1009296,CUST_107808,AED,Active
ACC_1009297,CUST_107809,AED,Active
ACC_1009298,CUST_107809,USD,Active
ACC_1009299,CUST_107810,AED,Active
ACC_1009300,CUST_107811,AED,Active
ACC_1009301,CUST_107812,USD,Active
ACC_1009302,CUST_107813,EUR,Active
ACC_1009303,CUST_107814,AED,Active
ACC_1009304,CUST_107815,USD,Active
ACC_1009305,CUST_107816,AED,Active
ACC_1009306,CUST_107817,AED,Active
ACC_1009307,CUST_107818,AED,Active
ACC_1009308,CUST_107818,AED,Active
ACC_1009309,CUST_107819,AED,Active
ACC_1009310,CUST_107820,AED,Active
ACC_1009311,CUST_107821,AED,Active
ACC_1009312,CUST_107822,AED,Active
ACC_1009313,CUST_107823,AED,Active
ACC_1009314,CUST_107824,AED,Active
ACC_1009315,CUST_107825,AED,Active
ACC_1009316,CUST_107826,EUR,Active
ACC_1009317,CUST_107827,AED,Active
ACC_1009318,CUST_107828,AED,Active
ACC_1009319,CUST_107829,AED,Active
ACC_1009320,CUST_107829,USD,Active
ACC_1009321,CUST_107830,AED,Active
ACC_1009322,CUST_107831,USD,Active
ACC_1009323,CUST_107831,USD,Active
ACC_1009324,CUST_107832,USD,Active
ACC_1009325,CUST_107833,AED,Active
ACC_1009326,CUST_107834,AED,Active
ACC_1009327,CUST_107834,AED,Active
ACC_1009328,CUST_107835,AED,Active
ACC_1009329,CUST_107836,AED,Active
ACC_1009330,CUST_107837,AED,Active
ACC_1009331,CUST_107838,USD,Active
ACC_1009332,CUST_107839,AED,Active
ACC_1009333,CUST_107840,AED,Active
ACC_1009334,CUST_107841,AED,Active
ACC_1009335,CUST_107842,AED,Active
ACC_1009336,CUST_107843,EUR,Active
ACC_1009337,CUST_107844,AED,Active
ACC_1009338,CUST_107844,AED,Active
ACC_1009339,CUST_107845,AED,Active
ACC_1009340,CUST_107846,AED,Active
ACC_1009341,CUST_107847,AED,Active
ACC_1009342,CUST_107848,AED,Active
ACC_1009343,CUST_107849,EUR,Active
ACC_1009344,CUST_107850,AED,Active
ACC_1009345,CUST_107850,EUR,Active
ACC_1009346,CUST_107851,AED,Active
ACC_1009347,CUST_107852,AED,Active
ACC_1009348,CUST_107853,EUR,Active
ACC_1009349,CUST_107853,AED,Active
ACC_1009350,CUST_107854,AED,Active
ACC_1009351,CUST_107855,USD,Active
ACC_1009352,CUST_107856,AED,Active
ACC_1009353,CUST_107857,AED,Active
ACC_1009354,CUST_107858,AED,Active
ACC_1009355,CUST_107859,AED,Active
ACC_1009356,CUST_107860,AED,Active
ACC_1009357,CUST_107861,AED,Active
ACC_1009358,CUST_107862,AED,Active
ACC_1009359,CUST_107863,AED,Active
ACC_1009360,CUST_107864,AED,Active
ACC_1009361,CUST_107865,AED,Active
ACC_1009362,CUST_107866,AED,Active
ACC_1009363,CUST_107867,AED,Active
ACC_1009364,CUST_107868,AED,Active
ACC_1009365,CUST_107868,AED,Active
ACC_1009366,CUST_107869,AED,Active
ACC_1009367,CUST_107869,AED,Active
ACC_1009368,CUST_107870,USD,Active
ACC_1009369,CUST_107870,USD,Active
ACC_1009370,CUST_107871,AED,Active
ACC_1009371,CUST_107872,AED,Active
ACC_1009372,CUST_107872,AED,Active
ACC_1009373,CUST_107873,AED,Active
ACC_1009374,CUST_107874,AED,Active
ACC_1009375,CUST_107875,AED,Active
ACC_1009376,CUST_107876,USD,Active
ACC_1009377,CUST_107877,AED,Active
ACC_1009378,CUST_107878,AED,Active
ACC_1009379,CUST_107878,EUR,Active
ACC_1009380,CUST_107879,USD,Active
ACC_1009381,CUST_107879,AED,Active
ACC_1009382,CUST_107880,AED,Active
ACC_1009383,CUST_107880,AED,Active
ACC_1009384,CUST_107881,AED,Active
ACC_1009385,CUST_107882,AED,Active
ACC_1009386,CUST_107883,AED,Active
ACC_1009387,CUST_107884,AED,Active
ACC_1009388,CUST_107885,AED,Active
ACC_1009389,CUST_107886,AED,Active
ACC_1009390,CUST_107886,AED,Active
ACC_1009391,CUST_107887,AED,Active
ACC_1009392,CUST_107888,AED,Active
ACC_1009393,CUST_107889,AED,Active
ACC_1009394,CUST_107890,AED,Active
ACC_1009395,CUST_107890,USD,Active
ACC_1009396,CUST_107891,AED,Active
ACC_1009397,CUST_107892,AED,Active
ACC_1009398,CUST_107893,AED,Active
ACC_1009399,CUST_107894,AED,Active
ACC_1009400,CUST_107895,AED,Active
ACC_1009401,CUST_107896,AED,Active
ACC_1009402,CUST_107897,AED,Active
ACC_1009403,CUST_107898,AED,Active
ACC_1009404,CUST_107899,AED,Active
ACC_1009405,CUST_107900,AED,Active
ACC_1009406,CUST_107901,AED,Active
ACC_1009407,CUST_107902,USD,Active
ACC_1009408,CUST_107903,AED,Active
ACC_1009409,CUST_107904,AED,Active
ACC_1009410,CUST_107905,AED,Active
ACC_1009411,CUST_107906,AED,Active
ACC_1009412,CUST_107907,AED,Active
ACC_1009413,CUST_107907,AED,Active
ACC_1009414,CUST_107908,AED,Active
ACC_1009415,CUST_107909,AED,Active
ACC_1009416,CUST_107910,AED,Active
ACC_1009417,CUST_107911,AED,Active
ACC_1009418,CUST_107912,AED,Active
ACC_1009419,CUST_107912,EUR,Active
ACC_1009420,CUST_107913,AED,Active
ACC_1009421,CUST_107913,AED,Active
ACC_1009422,CUST_107914,AED,Active
ACC_1009423,CUST_107914,AED,Active
ACC_1009424,CUST_107915,AED,Active
ACC_1009425,CUST_107916,AED,Active
ACC_1009426,CUST_107917,USD,Active
ACC_1009427,CUST_107917,AED,Active
ACC_1009428,CUST_107918,AED,Active
ACC_1009429,CUST_107919,AED,Active
ACC_1009430,CUST_107920,AED,Active
ACC_1009431,CUST_107921,AED,Active
ACC_1009432,CUST_107922,AED,Active
ACC_1009433,CUST_107923,AED,Active
ACC_1009434,CUST_107924,AED,Active
ACC_1009435,CUST_107924,EUR,Active
ACC_1009436,CUST_107925,AED,Active
ACC_1009437,CUST_107926,AED,Active
ACC_1009438,CUST_107927,AED,Active
ACC_1009439,CUST_107928,AED,Active
ACC_1009440,CUST_107929,AED,Active
ACC_1009441,CUST_107930,AED,Active
ACC_1009442,CUST_107931,USD,Active
ACC_1009443,CUST_107932,AED,Active
ACC_1009444,CUST_107933,AED,Active
ACC_1009445,CUST_107933,AED,Active
ACC_1009446,CUST_107934,AED,Active
ACC_1009447,CUST_107935,USD,Active
ACC_1009448,CUST_107936,AED,Active
ACC_1009449,CUST_107937,AED,Active
ACC_1009450,CUST_107938,USD,Active
ACC_1009451,CUST_107938,AED,Active
ACC_1009452,CUST_107939,AED,Active
ACC_1009453,CUST_107939,AED,Active
ACC_1009454,CUST_107940,AED,Active
ACC_1009455,CUST_107941,AED,Active
ACC_1009456,CUST_107942,AED,Active
ACC_1009457,CUST_107943,AED,Active
ACC_1009458,CUST_107944,AED,Active
ACC_1009459,CUST_107945,AED,Active
ACC_1009460,CUST_107946,AED,Active
ACC_1009461,CUST_107947,AED,Active
ACC_1009462,CUST_107948,AED,Active
ACC_1009463,CUST_107949,AED,Active
ACC_1009464,CUST_107950,AED,Active
ACC_1009465,CUST_107950,USD,Active
